job_id,date,customer_id,tech_id,job_type,revenue,labor_hours,labor_cost,material_cost,is_callback,parent_job_id
J01227,2025-10-26,C0140,T01,Furnace Install,7399.53,6.7,4628.93,4811.08,0,
J01228,2025-11-16,C0038,T02,AC Install,6527.06,5.9,2022.71,679.02,0,
J01229,2026-04-04,C0377,T02,Furnace Repair,485.86,3.7,157.77,132.09,0,
J01230,2026-02-03,C0141,T05,AC Repair,269.16,7.8,77.09,47.19,0,
J01231,2025-10-22,C0143,T09,Maintenance,152.32,7.4,42.65,22.68,1,
J01232,2026-03-12,C0391,T06,Maintenance,160.6,1.8,37.52,47.38,0,
J01233,2025-10-27,C0245,T06,Diagnostic,117.24,5.5,29.29,30.71,0,
J01234,2025-08-18,C0251,T04,Furnace Repair,488.57,1.6,127.26,130.75,0,
J01235,2026-04-17,C0393,T01,Furnace Install,5963.14,3.9,4162.88,4523.52,1,
J01236,2026-06-18,C0138,T01,Maintenance,179.44,6.3,57.28,37.52,0,
J01237,2026-05-30,C0237,T06,Furnace Install,7169.66,4.6,5174.56,5722.74,0,
J01238,2025-08-23,C0193,T02,Maintenance,105.67,1.1,29.38,13.13,0,
J01239,2025-08-28,C0254,T07,AC Repair,514.65,4.4,160.75,107.78,0,
J01240,2025-11-29,C0151,T07,AC Install,7819.66,7.2,1881.93,1286.16,0,
J01241,2026-04-15,C0149,T03,Furnace Repair,452.09,2.4,132.06,109.81,0,
J01242,2025-11-06,C0108,T08,Diagnostic,145.22,7.5,44.73,39.28,0,
J01243,2026-03-26,C0163,T01,Diagnostic,106.22,2.1,22.31,31.38,0,
J01244,2025-10-05,C0276,T02,Furnace Install,5768.12,1.7,3893.45,4029.69,0,
J01245,2026-05-22,C0322,T06,Furnace Install,3279.13,2.3,1989.9,2550.76,0,
J01246,2025-12-04,C0393,T10,Wiring Repair,482.29,2.8,135.6,111.83,0,
J01247,2025-09-17,C0144,T04,AC Install,4569.95,4.9,1000.85,934.39,0,
J01248,2026-01-13,C0396,T10,Wiring Repair,797.38,5.2,275.1,197.31,0,
J01249,2026-02-28,C0002,T03,Furnace Install,7586.84,7.9,4311.36,5696.49,0,
J01250,2025-09-23,C0166,T01,Diagnostic,80.83,7.8,17.83,21.13,0,
J01251,2026-02-27,C0257,T05,Wiring Repair,732.01,2.7,189.58,186.5,0,
J01252,2025-12-29,C0163,T09,Electrical Panel Upgrade,3232.85,7.2,1054.97,940.99,0,
J01253,2025-11-20,C0287,T07,Furnace Repair,409.66,5.9,97.33,50.82,0,
J01254,2026-05-30,C0013,T03,Wiring Repair,806.3,7.0,254.48,136.42,0,
J01255,2026-05-12,C0192,T07,Furnace Install,4202.43,6.2,2320.31,2775.79,0,
J01256,2025-07-03,C0049,T06,Electrical Panel Upgrade,4259.81,7.4,1173.23,437.05,0,
J01257,2026-05-28,C0204,T08,Electrical Panel Upgrade,1918.58,5.9,456.54,431.78,0,
J01258,2025-07-16,C0324,T10,Diagnostic,109.09,2.2,34.09,25.04,0,
J01259,2025-08-23,C0015,T06,AC Repair,911.99,5.9,206.6,246.41,0,
J01260,2025-08-31,C0327,T08,AC Repair,586.09,7.0,141.61,158.55,0,
J01261,2025-07-09,C0364,T06,Wiring Repair,318.45,7.9,98.18,55.17,1,
J01262,2026-06-06,C0342,T07,Maintenance,176.72,1.5,57.22,35.4,0,
J01263,2025-08-12,C0023,T08,Furnace Repair,323.27,2.4,89.17,43.51,0,
J01264,2025-07-02,C0288,T05,Electrical Panel Upgrade,2746.85,3.4,783.47,657.21,0,
J01265,2026-02-23,C0047,T02,AC Install,4595.01,1.6,1137.84,1035.37,1,
J01266,2025-09-25,C0327,T04,AC Repair,226.2,6.1,53.61,60.5,0,
J01267,2025-10-06,C0028,T05,Furnace Repair,377.24,3.0,91.23,80.36,0,
J01268,2025-10-05,C0091,T04,Electrical Panel Upgrade,4444.05,2.8,1181.85,526.54,0,
J01269,2026-01-03,C0231,T09,Wiring Repair,780.65,5.8,176.09,226.34,0,
J01270,2025-09-18,C0178,T07,Furnace Install,6817.64,5.8,4143.34,4332.92,0,
J01271,2026-04-09,C0263,T02,Electrical Panel Upgrade,3888.2,2.8,1050.41,413.28,0,
J01272,2026-06-03,C0072,T08,Furnace Repair,422.97,3.3,120.36,97.99,0,
J01273,2025-12-13,C0005,T06,AC Install,4452.5,4.3,1115.36,1249.35,0,
J01274,2025-12-31,C0240,T03,Electrical Panel Upgrade,3276.3,6.3,871.01,731.67,0,
J01275,2026-06-21,C0243,T07,Maintenance,198.27,2.8,50.75,33.22,0,
J01276,2025-12-01,C0391,T04,AC Repair,1510.39,1.8,398.57,232.41,0,
J01277,2026-04-30,C0263,T03,AC Repair,263.79,5.2,80.36,54.03,0,
J01278,2026-04-17,C0340,T03,Furnace Repair,353.24,7.7,122.06,57.17,0,
J01279,2025-12-25,C0085,T07,Diagnostic,109.54,5.6,25.2,14.72,0,
J01280,2025-10-03,C0224,T04,Furnace Install,3704.93,2.7,2545.08,2821.0,0,
J01281,2026-03-02,C0052,T06,Furnace Repair,424.82,5.8,129.49,120.04,0,
J01282,2026-02-23,C0199,T02,Furnace Install,3919.61,6.3,2260.46,2913.51,0,
J01283,2026-06-11,C0202,T10,Maintenance,158.97,3.4,47.77,46.74,1,
J01284,2026-05-08,C0189,T04,Furnace Repair,368.39,4.5,73.77,80.98,0,
J01285,2025-08-09,C0256,T03,Furnace Install,4252.64,2.5,2709.27,2699.98,0,
J01286,2026-02-03,C0160,T05,Furnace Repair,381.14,6.7,78.22,111.18,0,
J01287,2025-09-22,C0055,T09,Maintenance,149.9,1.6,45.41,18.03,0,
J01288,2025-07-07,C0066,T06,Furnace Repair,478.83,3.7,128.43,94.44,0,
J01289,2026-01-22,C0156,T01,Maintenance,144.67,6.2,31.45,37.82,0,
J01290,2026-03-15,C0365,T08,Wiring Repair,434.54,4.7,110.69,111.72,0,
J01291,2026-03-30,C0077,T02,Maintenance,89.91,7.6,27.52,13.63,0,
J01292,2026-05-11,C0025,T07,Diagnostic,109.86,1.3,36.27,21.1,1,
J01293,2026-05-03,C0218,T05,Wiring Repair,436.22,3.1,140.85,90.97,0,
J01294,2025-12-30,C0229,T01,Maintenance,131.53,5.5,38.06,22.55,1,
J01295,2026-01-19,C0044,T03,Furnace Install,6195.92,1.9,3587.0,4172.1,0,
J01296,2025-12-24,C0125,T10,Diagnostic,143.91,7.3,48.91,38.01,0,
J01297,2025-07-21,C0191,T06,AC Install,3729.72,5.3,1150.89,979.04,0,
J01298,2026-03-20,C0327,T06,AC Install,7995.6,4.0,1625.97,2319.3,0,
J01299,2026-05-31,C0060,T07,AC Install,8261.87,5.0,2885.36,1843.36,0,
J01300,2025-11-02,C0294,T06,AC Repair,810.6,4.1,252.93,207.24,0,
J01301,2026-06-09,C0205,T10,AC Repair,1163.92,2.9,303.87,120.75,0,
J01302,2025-09-05,C0237,T05,Electrical Panel Upgrade,3417.51,7.8,846.6,493.03,1,
J01303,2025-12-14,C0314,T02,Furnace Install,4811.86,6.0,3442.38,3353.76,0,
J01304,2025-12-16,C0286,T08,Maintenance,90.65,3.4,22.84,17.12,0,
J01305,2026-03-13,C0358,T09,Furnace Install,4152.08,3.7,2618.25,2969.46,0,
J01306,2025-08-10,C0177,T09,Diagnostic,81.23,6.2,22.7,13.06,0,
J01307,2026-02-17,C0080,T01,Diagnostic,121.86,2.2,30.8,22.7,0,
J01308,2025-07-12,C0381,T09,Electrical Panel Upgrade,3125.04,2.6,1056.82,394.82,0,
J01309,2025-09-02,C0112,T07,AC Install,4767.83,1.8,1160.5,1301.52,0,
J01310,2026-01-22,C0385,T06,Maintenance,117.53,7.3,28.42,29.86,0,
J01311,2026-06-06,C0275,T09,Wiring Repair,572.76,2.6,149.26,143.97,0,
J01312,2026-02-16,C0205,T03,Furnace Repair,329.97,4.7,82.53,63.62,0,
J01313,2025-08-20,C0335,T10,Maintenance,143.77,3.9,32.83,15.21,0,
J01314,2026-05-09,C0293,T10,AC Install,7892.89,7.6,1963.38,1183.84,0,
J01315,2026-02-27,C0012,T06,AC Install,7957.79,7.2,2372.36,1674.41,0,
J01316,2025-09-21,C0371,T06,Diagnostic,140.6,2.2,47.88,39.97,0,
J01317,2025-11-28,C0106,T01,AC Install,6965.61,4.2,2107.45,1314.62,0,
J01318,2025-09-29,C0329,T09,Diagnostic,83.34,5.2,20.81,23.67,0,
J01319,2026-02-22,C0384,T01,AC Install,3693.94,5.7,1219.22,1104.88,0,
J01320,2025-08-06,C0367,T05,Maintenance,159.39,6.0,46.39,47.47,0,
J01321,2026-02-10,C0150,T01,Diagnostic,135.87,6.8,41.95,14.67,0,
J01322,2026-03-19,C0404,T07,Diagnostic,84.3,2.0,20.18,22.34,0,
J01323,2025-08-27,C0212,T06,Furnace Repair,521.4,2.0,123.29,102.46,0,
J01324,2025-12-16,C0364,T08,AC Install,6449.46,2.7,1541.42,1025.84,0,
J01325,2026-02-16,C0141,T10,Electrical Panel Upgrade,3404.96,6.3,756.59,536.91,0,
J01326,2026-01-06,C0158,T05,Wiring Repair,861.35,2.1,254.17,168.01,0,
J01327,2025-11-28,C0076,T03,Furnace Repair,495.87,7.0,118.31,72.19,0,
J01328,2026-04-25,C0300,T03,Electrical Panel Upgrade,1832.58,3.5,506.32,502.21,0,
J01329,2026-03-02,C0330,T06,Furnace Repair,261.06,7.0,64.52,45.65,0,
J01330,2026-03-06,C0247,T09,Furnace Repair,271.2,7.3,54.82,78.48,0,
J01331,2025-12-06,C0077,T04,Furnace Install,4758.57,6.4,3368.37,3390.48,0,
J01332,2026-02-21,C0117,T09,AC Repair,657.88,1.2,193.39,191.05,0,
J01333,2025-11-16,C0229,T01,AC Install,6900.21,2.7,1645.09,1710.47,0,
J01334,2026-05-30,C0354,T04,Furnace Install,7217.33,2.2,5383.23,4449.06,0,
J01335,2025-10-06,C0268,T03,AC Install,5316.57,2.5,1257.85,1341.56,0,
J01336,2025-08-20,C0405,T06,AC Repair,426.09,1.8,90.55,59.43,0,
J01337,2025-10-19,C0292,T05,Diagnostic,75.72,4.0,25.42,18.48,0,
J01338,2026-05-26,C0413,T10,Furnace Install,6755.62,6.3,5056.23,4140.77,0,
J01339,2025-11-16,C0169,T03,Diagnostic,113.05,4.6,38.74,18.08,0,
J01340,2025-11-05,C0348,T05,Wiring Repair,592.89,3.2,157.71,175.17,0,
J01341,2026-03-07,C0261,T06,AC Repair,324.6,1.5,85.96,52.24,0,
J01342,2026-02-12,C0094,T09,Wiring Repair,335.52,1.8,78.77,54.17,0,
J01343,2026-03-29,C0351,T02,Diagnostic,97.5,5.3,27.85,12.77,0,
J01344,2026-01-19,C0313,T03,Furnace Repair,524.55,3.3,145.55,102.16,0,
J01345,2026-01-30,C0135,T04,Electrical Panel Upgrade,3074.35,7.0,754.88,396.58,0,
J01346,2025-12-29,C0158,T08,Wiring Repair,497.71,3.8,130.68,125.64,0,
J01347,2026-01-26,C0234,T03,Wiring Repair,736.93,1.1,225.24,104.44,0,
J01348,2025-11-28,C0165,T01,Wiring Repair,499.25,3.7,141.64,123.72,0,
J01349,2026-05-13,C0055,T05,Diagnostic,80.58,2.1,24.85,23.23,0,
J01350,2025-07-24,C0128,T08,Maintenance,125.7,5.2,32.21,15.12,0,
J01351,2025-11-19,C0146,T08,Wiring Repair,277.72,1.9,86.78,45.8,0,
J01352,2026-01-28,C0302,T03,Furnace Repair,335.4,2.4,71.51,49.99,0,
J01353,2026-06-04,C0272,T09,Electrical Panel Upgrade,4006.74,5.8,885.77,1017.64,0,
J01354,2026-06-24,C0396,T06,Wiring Repair,512.09,7.2,116.56,99.17,0,
J01355,2025-12-18,C0131,T05,Furnace Install,6580.25,7.5,3803.74,4675.67,0,
J01356,2026-03-07,C0031,T09,AC Repair,955.68,1.1,253.81,101.7,0,
J01357,2025-12-15,C0295,T05,Diagnostic,100.03,1.5,21.14,11.85,0,
J01358,2025-08-27,C0045,T09,Furnace Repair,478.44,4.3,142.35,66.11,0,
J01359,2026-06-16,C0239,T05,Maintenance,148.12,7.2,46.04,34.08,0,
J01360,2026-05-28,C0271,T08,Wiring Repair,746.78,6.2,255.6,207.51,0,
J01361,2025-11-28,C0200,T10,AC Repair,155.13,4.0,37.05,22.43,0,
J01362,2025-12-15,C0395,T04,Diagnostic,136.61,7.5,45.63,33.19,0,
J01363,2025-10-05,C0158,T04,Furnace Repair,274.43,1.2,79.66,73.8,0,
J01364,2026-04-03,C0168,T02,Wiring Repair,809.39,7.5,241.78,113.59,0,
J01365,2025-11-16,C0396,T04,Furnace Install,5189.93,2.0,3787.49,3424.89,0,
J01366,2026-01-09,C0381,T08,AC Repair,541.33,1.3,143.88,75.64,0,
J01367,2026-04-29,C0090,T02,AC Install,6540.22,5.0,1814.74,867.08,0,
J01368,2026-03-08,C0213,T06,Wiring Repair,333.69,7.9,106.77,57.38,0,
J01369,2025-08-27,C0004,T01,Diagnostic,103.5,3.9,35.63,12.42,0,
J01370,2025-12-06,C0334,T07,AC Install,5304.17,8.0,1128.03,1213.15,0,
J01371,2026-02-27,C0374,T05,AC Repair,558.41,2.0,132.54,118.89,0,
J01372,2025-09-18,C0391,T08,Furnace Repair,200.28,5.2,46.36,49.66,0,
J01373,2026-05-13,C0215,T03,Maintenance,111.59,7.6,38.47,27.72,0,
J01374,2025-10-01,C0403,T02,Wiring Repair,313.66,4.5,77.13,70.59,0,
J01375,2025-11-13,C0402,T01,Wiring Repair,218.08,1.2,59.01,53.86,0,
J01376,2026-01-25,C0194,T09,AC Repair,1071.69,2.2,230.43,181.9,0,
J01377,2026-01-31,C0244,T02,AC Install,6286.6,3.9,2104.26,1182.4,0,
J01378,2026-05-23,C0244,T05,AC Repair,921.87,1.9,275.14,159.59,0,
J01379,2025-08-19,C0384,T08,Diagnostic,137.33,5.0,30.06,27.87,0,
J01380,2025-09-12,C0381,T02,Furnace Install,3730.82,3.8,2713.74,2150.1,0,
J01381,2025-10-03,C0364,T06,Electrical Panel Upgrade,4429.68,5.7,1231.4,954.3,0,
J01382,2025-09-06,C0192,T07,Wiring Repair,662.84,5.1,225.49,70.82,0,
J01383,2026-01-14,C0094,T04,AC Repair,288.03,6.8,67.88,51.66,1,
J01384,2026-03-04,C0097,T06,Diagnostic,122.15,6.7,35.01,23.26,0,
J01385,2026-05-15,C0226,T09,Electrical Panel Upgrade,2118.11,3.0,667.79,603.19,0,
J01386,2025-10-04,C0414,T06,Electrical Panel Upgrade,4154.32,6.4,1115.22,495.61,0,
J01387,2026-03-23,C0401,T02,Electrical Panel Upgrade,2786.64,5.5,960.59,349.01,0,
J01388,2026-02-20,C0282,T02,AC Install,7776.17,1.9,1960.71,1481.46,0,
J01389,2025-08-12,C0420,T07,Furnace Repair,669.45,8.0,153.46,179.41,0,
J01390,2025-07-09,C0270,T06,Furnace Install,6565.24,2.1,4740.01,4472.65,0,
J01391,2026-01-02,C0086,T09,Furnace Install,5297.04,1.7,3088.85,3753.37,0,
J01392,2025-09-16,C0143,T04,Maintenance,95.41,7.8,24.82,16.98,0,
J01393,2026-02-01,C0165,T08,Diagnostic,85.21,7.6,17.05,12.8,0,
J01394,2025-12-07,C0305,T10,Furnace Install,8571.94,1.4,5418.11,5022.71,0,
J01395,2025-11-02,C0331,T03,Maintenance,143.89,5.1,34.14,24.47,0,
J01396,2025-11-19,C0064,T07,Furnace Repair,557.51,5.1,167.73,78.7,0,
J01397,2025-11-19,C0327,T01,Wiring Repair,282.1,3.2,60.76,63.67,0,
J01398,2026-06-04,C0064,T05,Diagnostic,115.59,5.3,25.78,31.91,0,
J01399,2025-12-22,C0196,T01,Electrical Panel Upgrade,4062.54,2.8,1194.53,752.31,0,
J01400,2026-06-29,C0116,T05,Diagnostic,114.21,1.6,35.38,33.34,0,
J01401,2025-11-01,C0216,T07,Diagnostic,79.25,1.7,25.0,21.28,0,
J01402,2025-11-06,C0342,T07,Wiring Repair,785.41,7.9,166.87,94.43,0,
J01403,2025-11-02,C0303,T04,Diagnostic,107.53,2.9,37.59,28.52,0,
J01404,2026-05-07,C0266,T10,Maintenance,203.02,5.7,41.89,24.68,0,
J01405,2026-05-26,C0049,T10,AC Install,4204.84,6.3,1068.47,986.13,0,
J01406,2026-02-01,C0178,T01,Maintenance,173.77,4.1,46.76,47.38,1,
J01407,2026-01-21,C0111,T01,Maintenance,163.27,1.2,55.82,19.55,0,
J01408,2025-07-15,C0184,T05,Diagnostic,136.38,3.4,47.19,20.42,0,
J01409,2025-07-25,C0358,T08,Wiring Repair,893.68,2.8,285.13,126.79,0,
J01410,2026-04-07,C0386,T07,Wiring Repair,443.98,6.7,145.05,120.46,0,
J01411,2026-05-12,C0157,T06,Furnace Install,3767.27,6.1,2553.8,2366.72,0,
J01412,2025-10-04,C0136,T04,Maintenance,201.13,4.4,50.39,37.72,0,
J01413,2025-09-20,C0009,T06,Furnace Repair,237.97,5.1,80.04,57.12,0,
J01414,2026-04-13,C0317,T07,Furnace Repair,541.73,2.4,115.7,118.96,0,
J01415,2026-01-24,C0367,T03,Electrical Panel Upgrade,2718.44,3.5,597.93,481.29,0,
J01416,2025-11-28,C0116,T06,AC Install,6155.22,1.3,1736.99,1437.27,0,
J01417,2026-03-11,C0126,T04,Furnace Install,8100.76,4.1,5770.21,4749.83,0,
J01418,2025-07-11,C0213,T08,Diagnostic,116.72,8.0,26.71,16.02,0,
J01419,2026-01-21,C0362,T05,Maintenance,193.38,3.5,61.93,36.02,0,
J01420,2025-10-29,C0183,T09,Wiring Repair,253.93,5.9,63.04,67.42,0,
J01421,2026-04-02,C0402,T02,Furnace Repair,692.46,6.0,194.1,83.76,0,
J01422,2025-10-25,C0115,T09,Wiring Repair,525.7,5.0,109.34,117.63,0,
J01423,2026-02-09,C0012,T03,AC Install,6859.75,4.9,1431.16,1162.87,0,
J01424,2025-09-14,C0034,T06,AC Install,9228.41,2.9,2194.53,2577.55,1,
J01425,2026-05-03,C0361,T07,Diagnostic,132.33,1.9,34.33,30.75,0,
J01426,2026-06-22,C0120,T06,Electrical Panel Upgrade,3338.61,7.1,1141.61,430.17,0,
J01427,2026-06-14,C0313,T01,Wiring Repair,237.08,6.3,68.31,60.44,0,
J01428,2025-08-02,C0376,T03,Maintenance,114.5,7.9,36.19,34.11,0,
J01429,2025-07-16,C0170,T02,Diagnostic,81.68,7.6,23.37,23.67,0,
J01430,2026-01-25,C0071,T08,Maintenance,199.99,2.3,49.33,27.1,0,
J01431,2025-11-07,C0095,T02,Diagnostic,94.54,2.4,23.89,21.69,0,
J01432,2026-02-17,C0132,T09,AC Install,3622.4,5.2,1258.07,405.09,0,
J01433,2025-09-25,C0007,T09,AC Repair,199.25,1.2,66.9,42.37,0,
J01434,2025-09-27,C0256,T10,Furnace Install,4218.01,2.5,2611.15,3239.53,0,
J01435,2026-05-04,C0091,T10,Wiring Repair,824.01,5.9,273.53,111.65,0,
J01436,2026-02-13,C0020,T10,AC Repair,1460.91,6.6,318.54,419.06,0,
J01437,2025-08-25,C0303,T03,Wiring Repair,562.94,7.3,154.61,124.24,0,
J01438,2025-12-20,C0200,T09,Diagnostic,133.8,7.6,40.18,15.13,0,
J01439,2025-09-11,C0097,T08,Furnace Install,7646.7,1.3,4295.34,6083.61,0,
J01440,2026-06-03,C0047,T09,AC Install,7481.08,3.2,2087.97,1608.56,0,
J01441,2026-01-18,C0165,T05,Furnace Install,3958.66,6.3,2409.21,2797.13,0,
J01442,2026-01-10,C0013,T08,AC Install,6447.44,3.3,1757.67,1146.11,0,
J01443,2025-11-25,C0022,T09,AC Repair,167.73,7.2,52.36,35.94,0,
J01444,2025-12-08,C0015,T09,AC Repair,197.25,2.3,67.98,21.79,0,
J01445,2026-02-08,C0190,T09,Furnace Repair,534.19,1.3,124.02,102.27,0,
J01446,2025-10-22,C0366,T02,Wiring Repair,342.53,2.4,101.41,35.32,0,
J01447,2025-10-14,C0003,T05,AC Install,8926.37,5.6,3010.75,1483.12,0,
J01448,2026-01-16,C0206,T06,Furnace Install,3450.64,2.0,2067.74,2474.57,0,
J01449,2026-02-02,C0335,T04,Electrical Panel Upgrade,3788.91,2.9,1150.09,694.04,0,
J01450,2025-11-20,C0130,T08,Furnace Install,6560.73,5.4,4127.31,4749.97,0,
J01451,2026-06-05,C0327,T02,Furnace Install,3840.53,2.1,2720.01,2176.14,0,
J01452,2025-09-24,C0146,T07,Electrical Panel Upgrade,3247.9,3.0,927.33,395.26,0,
J01453,2025-10-12,C0255,T09,AC Install,4704.73,4.6,966.14,921.02,0,
J01454,2025-07-20,C0043,T03,Maintenance,188.89,6.6,44.63,42.14,0,
J01455,2025-09-12,C0394,T10,Diagnostic,78.08,7.5,24.6,10.76,0,
J01456,2025-12-10,C0008,T10,AC Repair,759.66,7.7,256.97,129.16,0,
J01457,2026-05-26,C0195,T07,AC Repair,252.1,1.4,57.38,35.01,0,
J01458,2026-02-10,C0036,T08,AC Repair,1008.2,3.0,226.0,211.14,0,
J01459,2025-08-27,C0266,T07,AC Install,6705.64,5.3,1512.04,1921.57,0,
J01460,2025-09-12,C0004,T04,AC Install,5787.28,4.9,1863.83,1468.46,1,
J01461,2025-10-23,C0280,T10,AC Repair,348.24,7.4,118.6,79.73,0,
J01462,2026-05-12,C0384,T08,Maintenance,120.13,4.4,28.53,35.56,0,
J01463,2026-03-03,C0275,T08,Furnace Repair,637.31,2.6,154.89,156.9,0,
J01464,2026-01-15,C0189,T03,Electrical Panel Upgrade,3798.02,4.0,930.43,412.13,0,
J01465,2026-04-04,C0065,T07,Furnace Install,7904.76,3.5,5836.69,5179.87,0,
J01466,2026-02-17,C0238,T07,Diagnostic,102.27,3.3,26.57,25.02,0,
J01467,2025-10-20,C0100,T10,Furnace Install,8508.83,6.1,6014.25,5452.91,0,
J01468,2026-01-26,C0110,T05,Wiring Repair,474.98,4.3,133.67,90.47,0,
J01469,2026-05-16,C0103,T01,Maintenance,117.45,4.9,26.25,20.77,0,
J01470,2025-10-01,C0356,T01,Diagnostic,90.48,5.0,20.44,26.85,0,
J01471,2025-09-18,C0401,T10,Maintenance,193.91,2.1,47.99,28.92,0,
J01472,2026-03-07,C0391,T10,Wiring Repair,628.63,6.1,208.32,147.88,0,
J01473,2025-08-13,C0028,T01,AC Repair,217.52,7.5,55.14,54.1,0,
J01474,2025-12-05,C0320,T06,AC Install,8955.47,5.1,2903.71,1746.47,0,
J01475,2025-11-26,C0411,T02,Electrical Panel Upgrade,3317.1,7.3,739.06,607.15,0,
J01476,2026-05-13,C0288,T03,Maintenance,161.35,4.3,56.07,38.4,0,
J01477,2025-08-28,C0050,T08,Furnace Repair,572.95,1.9,147.33,100.77,0,
J01478,2025-07-11,C0300,T08,Wiring Repair,600.34,4.1,121.86,119.08,0,
J01479,2025-12-24,C0190,T02,Wiring Repair,248.22,1.9,60.82,44.36,0,
J01480,2026-06-08,C0150,T06,Furnace Install,7183.89,7.6,4070.49,5033.77,0,
J01481,2025-07-09,C0187,T03,Maintenance,200.51,2.3,48.53,40.92,0,
J01482,2026-03-08,C0027,T03,Wiring Repair,654.58,5.9,156.75,195.87,0,
J01483,2025-11-17,C0171,T02,Diagnostic,116.35,1.9,40.34,26.16,0,
J01484,2025-07-10,C0103,T07,Electrical Panel Upgrade,4242.24,3.7,871.35,994.3,0,
J01485,2025-12-19,C0402,T09,Wiring Repair,497.16,6.0,109.3,84.14,0,
J01486,2025-10-07,C0137,T05,Diagnostic,81.25,4.1,24.44,21.21,0,
J01487,2026-03-18,C0416,T01,AC Install,4271.15,6.3,1009.89,578.41,0,
J01488,2026-04-19,C0039,T02,Furnace Install,3254.01,1.1,2314.9,2497.59,0,
J01489,2025-09-18,C0403,T06,Diagnostic,124.87,5.3,26.03,15.95,0,
J01490,2025-08-11,C0368,T02,Furnace Repair,674.72,1.0,215.06,98.92,1,
J01491,2025-08-10,C0321,T06,Maintenance,158.34,4.3,36.35,47.12,0,
J01492,2025-10-04,C0375,T05,Diagnostic,125.71,7.1,26.3,17.22,1,
J01493,2025-09-29,C0074,T05,Furnace Install,8117.79,5.0,4772.2,4716.46,0,
J01494,2025-10-05,C0388,T06,Furnace Repair,695.83,2.1,205.47,152.01,0,
J01495,2026-03-17,C0219,T04,Electrical Panel Upgrade,2477.56,3.4,584.99,251.22,0,
J01496,2026-06-15,C0387,T05,Electrical Panel Upgrade,2235.41,1.4,612.7,627.12,0,
J01497,2026-02-06,C0007,T08,AC Install,9363.01,5.7,2319.78,2380.8,0,
J01498,2026-06-23,C0135,T10,AC Install,7862.89,3.2,1994.95,2061.6,0,
J01499,2025-12-01,C0280,T06,Diagnostic,149.93,2.3,43.19,16.27,0,
J01500,2026-02-24,C0408,T06,Diagnostic,138.49,7.8,37.33,38.75,0,
J01501,2025-09-11,C0013,T07,Maintenance,203.41,6.5,52.32,55.74,0,
J01502,2026-01-04,C0406,T07,AC Repair,1341.59,2.1,458.7,192.38,1,
J01503,2026-02-27,C0173,T05,Furnace Repair,282.83,4.5,63.28,75.22,0,
J01504,2025-11-20,C0250,T04,Furnace Install,6598.22,4.5,4203.21,5033.78,0,
J01505,2026-06-06,C0055,T06,AC Repair,216.27,4.3,52.64,31.8,0,
J01506,2025-10-19,C0007,T08,Maintenance,214.35,5.4,53.76,34.75,0,
J01507,2026-05-10,C0067,T10,AC Install,6677.82,3.4,1709.54,1587.34,0,
J01508,2026-04-16,C0010,T02,Diagnostic,108.53,3.9,25.12,17.93,0,
J01509,2025-12-08,C0285,T05,Diagnostic,100.56,6.6,30.64,28.19,0,
J01510,2026-05-20,C0313,T10,Furnace Install,4527.3,6.7,2932.41,3021.69,1,
J01511,2026-03-19,C0385,T07,AC Install,4390.13,3.3,1226.54,845.27,0,
J01512,2025-11-14,C0200,T08,AC Install,8164.6,6.5,1971.19,1050.1,0,
J01513,2025-07-31,C0115,T04,Diagnostic,122.48,3.3,39.65,24.07,1,
J01514,2025-11-17,C0161,T08,Wiring Repair,623.34,4.8,201.73,142.85,0,
J01515,2026-05-02,C0376,T05,AC Install,3863.38,7.2,1076.05,775.87,0,
J01516,2026-01-09,C0153,T01,Maintenance,123.19,2.0,25.11,28.37,0,
J01517,2025-08-10,C0398,T08,Wiring Repair,836.86,2.0,245.94,176.62,0,
J01518,2025-12-08,C0234,T05,AC Install,5155.7,5.9,1381.73,683.54,0,
J01519,2025-07-09,C0168,T01,AC Install,6815.45,3.6,1685.39,1663.65,0,
J01520,2026-05-18,C0203,T06,Maintenance,112.32,5.3,35.28,25.69,0,
J01521,2026-04-18,C0029,T09,AC Repair,1022.11,4.5,346.54,130.81,0,
J01522,2025-09-22,C0387,T02,Furnace Install,5217.77,3.5,2954.47,3317.95,0,
J01523,2026-01-22,C0214,T09,AC Repair,627.05,2.1,202.81,164.84,0,
J01524,2025-08-29,C0123,T04,Electrical Panel Upgrade,1952.59,5.8,397.61,446.32,0,
J01525,2026-03-03,C0113,T01,AC Repair,1320.48,7.7,291.36,216.42,0,
J01526,2026-05-21,C0262,T01,Maintenance,189.29,4.4,56.87,45.32,0,
J01527,2025-07-21,C0019,T10,Furnace Install,4369.49,5.1,2409.47,3169.87,0,
J01528,2026-01-05,C0109,T07,Furnace Repair,259.17,1.1,76.24,58.2,0,
J01529,2026-01-08,C0104,T03,Maintenance,187.8,2.8,43.07,52.51,0,
J01530,2026-05-30,C0015,T08,Electrical Panel Upgrade,3002.97,7.8,903.22,762.76,0,
J01531,2025-08-27,C0412,T07,AC Repair,500.17,2.4,157.04,123.61,0,
J01532,2026-06-19,C0419,T10,Furnace Install,4898.88,4.2,3329.11,2975.83,0,
J01533,2025-11-07,C0013,T09,Furnace Install,4935.45,2.5,2893.08,3126.52,0,
J01534,2026-01-15,C0201,T08,Wiring Repair,621.27,2.2,170.07,131.81,0,
